MaGiaoDich,Ngay,Thang,KhuVuc,TenSanPham,SoLuong,GiaBan,GiaVon,DoanhThu,LoiNhuan
9305,28/09/2023,9,Miền Bắc,Chuột quang,4,204000,100000,816000,416000
9306,02/01/2023,1,Miền Nam,Chuột quang,8,204000,100000,1632000,832000
9307,05/06/2023,6,Miền Trung,Điện thoại,1,8080000,6600000,8080000,1480000
9308,17/12/2023,12,Miền Nam,Bàn phím,1,760000,500000,760000,260000
9309,12/03/2023,3,Miền Bắc,Laptop Dell,2,14700000,12000000,29400000,5400000
9310,06/05/2023,5,Miền Trung,Tai nghe,3,490000,275000,1470000,645000
9311,23/04/2023,4,Miền Trung,Tai nghe,4,520000,275000,2080000,980000
9312,22/04/2023,4,Miền Bắc,Chuột quang,2,198000,100000,396000,196000
9313,23/09/2023,9,Miền Nam,Laptop Dell,4,15600000,12000000,62400000,14400000
9314,21/03/2023,3,Miền Nam,Bàn phím,1,816000,500000,816000,316000
9315,04/05/2023,5,Miền Nam,Điện thoại,3,8080000,6000000,24240000,6240000
9316,15/06/2023,6,Miền Nam,Điện thoại,4,7680000,6000000,30720000,6720000
9317,11/09/2023,9,Miền Trung,Điện thoại,2,8080000,6600000,16160000,2960000
9318,12/11/2023,11,Miền Nam,Tai nghe,1,480000,250000,480000,230000
9319,16/06/2023,6,Miền Bắc,Bàn phím,1,832000,500000,832000,332000
9320,14/09/2023,9,Miền Trung,Laptop Dell,4,14550000,13200000,58200000,5400000
9321,17/02/2023,2,Miền Nam,Chuột quang,5,206000,100000,1030000,530000
9322,27/11/2023,11,Miền Bắc,Bàn phím,1,784000,500000,784000,284000
9323,25/11/2023,11,Miền Nam,Bàn phím,4,776000,500000,3104000,1104000
9324,14/12/2023,12,Miền Trung,Laptop Dell,8,15150000,13200000,121200000,15600000
9325,14/09/2023,9,Miền Bắc,Bàn phím,2,816000,500000,1632000,632000
9326,15/10/2023,10,Miền Bắc,Tai nghe,5,505000,250000,2525000,1275000
9327,20/07/2023,7,Miền Bắc,Laptop Dell,2,15300000,12000000,30600000,6600000
9328,27/12/2023,12,Miền Nam,Bàn phím,3,760000,500000,2280000,780000
9329,24/04/2023,4,Miền Bắc,Bàn phím,1,816000,500000,816000,316000
9330,03/01/2023,1,Miền Trung,Tai nghe,8,495000,275000,3960000,1760000
9331,04/11/2023,11,Miền Nam,Bàn phím,1,784000,500000,784000,284000
9332,07/05/2023,5,Miền Trung,Bàn phím,1,792000,550000,792000,242000
9333,19/12/2023,12,Miền Nam,Tai nghe,6,515000,250000,3090000,1590000
9334,06/01/2023,1,Miền Bắc,Điện thoại,8,7760000,6000000,62080000,14080000
9335,23/06/2023,6,Miền Trung,Điện thoại,1,8240000,6600000,8240000,1640000
9336,17/08/2023,8,Miền Trung,Laptop Dell,5,14700000,13200000,73500000,7500000
9337,26/10/2023,10,Miền Nam,Bàn phím,4,800000,500000,3200000,1200000
9338,10/06/2023,6,Miền Trung,Tai nghe,1,505000,275000,505000,230000
9339,14/12/2023,12,Miền Bắc,Laptop Dell,3,15300000,12000000,45900000,9900000
9340,18/06/2023,6,Miền Trung,Tai nghe,1,510000,275000,510000,235000
9341,07/08/2023,8,Miền Bắc,Điện thoại,2,8320000,6000000,16640000,4640000
9342,07/07/2023,7,Miền Bắc,Chuột quang,1,200000,100000,200000,100000
9343,06/05/2023,5,Miền Nam,Tai nghe,5,510000,250000,2550000,1300000
9344,21/04/2023,4,Miền Nam,Bàn phím,5,784000,500000,3920000,1420000
9345,01/08/2023,8,Miền Bắc,Chuột quang,2,196000,100000,392000,192000
9346,02/03/2023,3,Miền Trung,Điện thoại,4,8160000,6600000,32640000,6240000
9347,16/11/2023,11,Miền Trung,Laptop Dell,1,15150000,13200000,15150000,1950000
9348,14/02/2023,2,Miền Bắc,Bàn phím,3,760000,500000,2280000,780000
9349,17/05/2023,5,Miền Nam,Chuột quang,1,200000,100000,200000,100000
9350,04/07/2023,7,Miền Bắc,Bàn phím,3,808000,500000,2424000,924000
9351,22/01/2023,1,Miền Trung,Điện thoại,4,7600000,6600000,30400000,4000000
9352,07/05/2023,5,Miền Trung,Bàn phím,3,760000,550000,2280000,630000
9353,18/04/2023,4,Miền Bắc,Bàn phím,4,824000,500000,3296000,1296000
9354,07/04/2023,4,Miền Trung,Chuột quang,5,196000,110000,980000,430000
9355,15/07/2023,7,Miền Trung,Tai nghe,2,505000,275000,1010000,460000
9356,14/09/2023,9,Miền Nam,Chuột quang,3,190000,100000,570000,270000
9357,10/02/2023,2,Miền Bắc,Chuột quang,6,190000,100000,1140000,540000
9358,14/11/2023,11,Miền Trung,Chuột quang,7,202000,110000,1414000,644000
9359,24/12/2023,12,Miền Nam,Điện thoại,5,8160000,6000000,40800000,10800000
9360,11/03/2023,3,Miền Nam,Chuột quang,4,200000,100000,800000,400000
9361,05/04/2023,4,Miền Trung,Bàn phím,5,816000,550000,4080000,1330000
9362,07/03/2023,3,Miền Bắc,Chuột quang,2,202000,100000,404000,204000
9363,04/03/2023,3,Miền Bắc,Chuột quang,1,196000,100000,196000,96000
9364,08/03/2023,3,Miền Trung,Laptop Dell,2,14700000,13200000,29400000,3000000
9365,08/11/2023,11,Miền Nam,Điện thoại,1,8240000,6000000,8240000,2240000
9366,05/07/2023,7,Miền Bắc,Bàn phím,2,768000,500000,1536000,536000
9367,25/08/2023,8,Miền Trung,Tai nghe,3,480000,275000,1440000,615000
9368,14/05/2023,5,Miền Nam,Laptop Dell,1,14850000,12000000,14850000,2850000
9369,18/01/2023,1,Miền Trung,Điện thoại,1,7920000,6600000,7920000,1320000
9370,11/09/2023,9,Miền Trung,Điện thoại,3,7760000,6600000,23280000,3480000
9371,11/12/2023,12,Miền Trung,Tai nghe,1,495000,275000,495000,220000
9372,27/04/2023,4,Miền Trung,Chuột quang,1,206000,110000,206000,96000
9373,09/07/2023,7,Miền Bắc,Điện thoại,3,7840000,6000000,23520000,5520000
9374,17/10/2023,10,Miền Bắc,Laptop Dell,4,14550000,12000000,58200000,10200000
9375,01/03/2023,3,Miền Bắc,Chuột quang,1,202000,100000,202000,102000
9376,12/07/2023,7,Miền Trung,Chuột quang,3,206000,110000,618000,288000
9377,16/12/2023,12,Miền Bắc,Điện thoại,1,7920000,6000000,7920000,1920000
9378,26/06/2023,6,Miền Bắc,Điện thoại,1,8000000,6000000,8000000,2000000
9379,22/10/2023,10,Miền Bắc,Laptop Dell,2,15450000,12000000,30900000,6900000
9380,08/03/2023,3,Miền Bắc,Điện thoại,3,7680000,6000000,23040000,5040000
9381,22/09/2023,9,Miền Bắc,Bàn phím,4,768000,500000,3072000,1072000
9382,13/02/2023,2,Miền Bắc,Điện thoại,7,7920000,6000000,55440000,13440000
9383,21/05/2023,5,Miền Nam,Bàn phím,1,800000,500000,800000,300000
9384,05/09/2023,9,Miền Trung,Laptop Dell,3,15300000,13200000,45900000,6300000
9385,23/02/2023,2,Miền Trung,Chuột quang,1,190000,110000,190000,80000
9386,23/04/2023,4,Miền Nam,Tai nghe,1,515000,250000,515000,265000
9387,05/06/2023,6,Miền Trung,Laptop Dell,1,14550000,13200000,14550000,1350000
9388,11/06/2023,6,Miền Nam,Chuột quang,1,204000,100000,204000,104000
9389,07/01/2023,1,Miền Bắc,Chuột quang,7,206000,100000,1442000,742000
9390,17/10/2023,10,Miền Nam,Laptop Dell,4,14850000,12000000,59400000,11400000
9391,04/10/2023,10,Miền Nam,Laptop Dell,2,15150000,12000000,30300000,6300000
9392,22/04/2023,4,Miền Bắc,Laptop Dell,5,14550000,12000000,72750000,12750000
9393,15/09/2023,9,Miền Trung,Điện thoại,4,7920000,6600000,31680000,5280000
9394,17/02/2023,2,Miền Bắc,Chuột quang,5,200000,100000,1000000,500000
9395,22/11/2023,11,Miền Nam,Bàn phím,5,784000,500000,3920000,1420000
9396,01/07/2023,7,Miền Trung,Bàn phím,3,832000,550000,2496000,846000
9397,04/02/2023,2,Miền Trung,Bàn phím,1,824000,550000,824000,274000
9398,11/09/2023,9,Miền Nam,Bàn phím,1,824000,500000,824000,324000
9399,24/10/2023,10,Miền Bắc,Điện thoại,4,8160000,6000000,32640000,8640000
9400,16/03/2023,3,Miền Bắc,Laptop Dell,2,14550000,12000000,29100000,5100000
9401,20/07/2023,7,Miền Trung,Chuột quang,2,208000,110000,416000,196000
9402,21/03/2023,3,Miền Nam,Bàn phím,4,824000,500000,3296000,1296000
9403,08/03/2023,3,Miền Trung,Tai nghe,4,480000,275000,1920000,820000
9404,01/06/2023,6,Miền Nam,Chuột quang,1,194000,100000,194000,94000
9405,16/07/2023,7,Miền Nam,Điện thoại,4,7760000,6000000,31040000,7040000
9406,15/03/2023,3,Miền Trung,Tai nghe,5,515000,275000,2575000,1200000
9407,08/07/2023,7,Miền Nam,Bàn phím,1,776000,500000,776000,276000
9408,02/09/2023,9,Miền Bắc,Điện thoại,1,8240000,6000000,8240000,2240000
9409,23/08/2023,8,Miền Bắc,Laptop Dell,1,15000000,12000000,15000000,3000000
9410,05/03/2023,3,Miền Bắc,Tai nghe,1,485000,250000,485000,235000
9411,06/05/2023,5,Miền Bắc,Tai nghe,5,475000,250000,2375000,1125000
9412,25/03/2023,3,Miền Trung,Laptop Dell,2,15300000,13200000,30600000,4200000
9413,04/09/2023,9,Miền Trung,Chuột quang,2,192000,110000,384000,164000
9414,01/05/2023,5,Miền Bắc,Điện thoại,5,7840000,6000000,39200000,9200000
9415,06/08/2023,8,Miền Trung,Bàn phím,3,760000,550000,2280000,630000
9416,17/07/2023,7,Miền Nam,Tai nghe,1,485000,250000,485000,235000
9417,26/03/2023,3,Miền Trung,Điện thoại,5,8240000,6600000,41200000,8200000
9418,01/06/2023,6,Miền Trung,Điện thoại,3,8080000,6600000,24240000,4440000
9419,20/07/2023,7,Miền Nam,Chuột quang,1,206000,100000,206000,106000
9420,28/03/2023,3,Miền Nam,Laptop Dell,1,14550000,12000000,14550000,2550000
9421,22/06/2023,6,Miền Trung,Bàn phím,1,824000,550000,824000,274000
9422,16/10/2023,10,Miền Nam,Chuột quang,1,206000,100000,206000,106000
9423,19/01/2023,1,Miền Nam,Laptop Dell,7,15600000,12000000,109200000,25200000
9424,13/08/2023,8,Miền Trung,Điện thoại,2,7920000,6600000,15840000,2640000
9425,10/08/2023,8,Miền Nam,Tai nghe,2,520000,250000,1040000,540000
9426,27/02/2023,2,Miền Trung,Bàn phím,6,816000,550000,4896000,1596000
9427,14/07/2023,7,Miền Trung,Chuột quang,1,192000,110000,192000,82000
9428,12/04/2023,4,Miền Bắc,Bàn phím,1,824000,500000,824000,324000
9429,28/01/2023,1,Miền Trung,Điện thoại,7,7600000,6600000,53200000,7000000
9430,03/03/2023,3,Miền Bắc,Chuột quang,3,200000,100000,600000,300000
9431,04/12/2023,12,Miền Nam,Chuột quang,3,198000,100000,594000,294000
9432,27/01/2023,1,Miền Bắc,Laptop Dell,3,14250000,12000000,42750000,6750000
9433,22/08/2023,8,Miền Nam,Tai nghe,2,480000,250000,960000,460000
9434,05/11/2023,11,Miền Nam,Điện thoại,9,8240000,6000000,74160000,20160000
9435,26/12/2023,12,Miền Trung,Chuột quang,7,196000,110000,1372000,602000
9436,07/04/2023,4,Miền Bắc,Laptop Dell,3,14850000,12000000,44550000,8550000
9437,21/02/2023,2,Miền Bắc,Điện thoại,1,8080000,6000000,8080000,2080000
9438,01/04/2023,4,Miền Bắc,Tai nghe,2,500000,250000,1000000,500000
9439,01/12/2023,12,Miền Bắc,Bàn phím,1,768000,500000,768000,268000
9440,23/01/2023,1,Miền Bắc,Bàn phím,3,760000,500000,2280000,780000
9441,11/02/2023,2,Miền Nam,Điện thoại,4,8000000,6000000,32000000,8000000
9442,07/11/2023,11,Miền Trung,Bàn phím,4,768000,550000,3072000,872000
9443,08/08/2023,8,Miền Bắc,Laptop Dell,1,15150000,12000000,15150000,3150000
9444,16/12/2023,12,Miền Nam,Tai nghe,3,485000,250000,1455000,705000
9445,21/09/2023,9,Miền Nam,Tai nghe,2,485000,250000,970000,470000
9446,19/11/2023,11,Miền Trung,Laptop Dell,9,14550000,13200000,130950000,12150000
9447,01/06/2023,6,Miền Trung,Laptop Dell,2,15450000,13200000,30900000,4500000
9448,14/01/2023,1,Miền Trung,Điện thoại,3,8000000,6600000,24000000,4200000
9449,12/03/2023,3,Miền Trung,Tai nghe,1,520000,275000,520000,245000
9450,27/10/2023,10,Miền Bắc,Laptop Dell,5,14250000,12000000,71250000,11250000
9451,26/10/2023,10,Miền Trung,Laptop Dell,3,15150000,13200000,45450000,5850000
9452,01/08/2023,8,Miền Bắc,Bàn phím,3,824000,500000,2472000,972000
9453,03/04/2023,4,Miền Bắc,Bàn phím,5,768000,500000,3840000,1340000
9454,27/12/2023,12,Miền Trung,Chuột quang,6,202000,110000,1212000,552000
9455,05/10/2023,10,Miền Bắc,Chuột quang,1,202000,100000,202000,102000
9456,27/03/2023,3,Miền Nam,Laptop Dell,2,15150000,12000000,30300000,6300000
9457,09/11/2023,11,Miền Trung,Bàn phím,3,832000,550000,2496000,846000
9458,08/09/2023,9,Miền Nam,Bàn phím,3,768000,500000,2304000,804000
9459,01/04/2023,4,Miền Trung,Điện thoại,3,7680000,6600000,23040000,3240000
9460,01/07/2023,7,Miền Bắc,Điện thoại,2,7840000,6000000,15680000,3680000
9461,04/12/2023,12,Miền Nam,Điện thoại,8,8160000,6000000,65280000,17280000
9462,20/07/2023,7,Miền Bắc,Bàn phím,4,832000,500000,3328000,1328000
9463,02/05/2023,5,Miền Nam,Laptop Dell,4,14250000,12000000,57000000,9000000
9464,08/05/2023,5,Miền Nam,Tai nghe,5,495000,250000,2475000,1225000
9465,03/05/2023,5,Miền Trung,Tai nghe,4,480000,275000,1920000,820000
9466,13/06/2023,6,Miền Nam,Tai nghe,1,515000,250000,515000,265000
9467,16/04/2023,4,Miền Trung,Tai nghe,4,505000,275000,2020000,920000
9468,26/01/2023,1,Miền Trung,Bàn phím,3,768000,550000,2304000,654000
9469,07/11/2023,11,Miền Bắc,Tai nghe,7,495000,250000,3465000,1715000
9470,11/08/2023,8,Miền Trung,Laptop Dell,1,15150000,13200000,15150000,1950000
9471,06/07/2023,7,Miền Trung,Bàn phím,3,832000,550000,2496000,846000
9472,08/01/2023,1,Miền Nam,Bàn phím,8,792000,500000,6336000,2336000
9473,12/01/2023,1,Miền Nam,Điện thoại,4,8320000,6000000,33280000,9280000
9474,28/12/2023,12,Miền Bắc,Chuột quang,8,194000,100000,1552000,752000
9475,01/05/2023,5,Miền Trung,Laptop Dell,1,14850000,13200000,14850000,1650000
9476,22/08/2023,8,Miền Nam,Tai nghe,3,495000,250000,1485000,735000
9477,14/09/2023,9,Miền Trung,Chuột quang,3,196000,110000,588000,258000
9478,06/04/2023,4,Miền Nam,Laptop Dell,1,15000000,12000000,15000000,3000000
9479,04/08/2023,8,Miền Nam,Laptop Dell,3,14550000,12000000,43650000,7650000
9480,08/08/2023,8,Miền Bắc,Bàn phím,4,784000,500000,3136000,1136000
9481,09/09/2023,9,Miền Trung,Điện thoại,5,7840000,6600000,39200000,6200000
9482,27/09/2023,9,Miền Nam,Chuột quang,1,208000,100000,208000,108000
9483,17/12/2023,12,Miền Trung,Chuột quang,7,200000,110000,1400000,630000
9484,11/12/2023,12,Miền Trung,Chuột quang,7,198000,110000,1386000,616000
9485,25/09/2023,9,Miền Nam,Điện thoại,4,7920000,6000000,31680000,7680000
9486,26/07/2023,7,Miền Bắc,Laptop Dell,1,15600000,12000000,15600000,3600000
9487,23/09/2023,9,Miền Bắc,Bàn phím,3,816000,500000,2448000,948000
9488,13/05/2023,5,Miền Nam,Chuột quang,3,200000,100000,600000,300000
9489,18/11/2023,11,Miền Bắc,Laptop Dell,5,15150000,12000000,75750000,15750000
9490,19/01/2023,1,Miền Trung,Chuột quang,5,204000,110000,1020000,470000
9491,17/05/2023,5,Miền Trung,Tai nghe,5,490000,275000,2450000,1075000
9492,09/09/2023,9,Miền Trung,Chuột quang,1,192000,110000,192000,82000
9493,08/07/2023,7,Miền Nam,Bàn phím,2,768000,500000,1536000,536000
9494,24/03/2023,3,Miền Trung,Bàn phím,1,808000,550000,808000,258000
9495,09/10/2023,10,Miền Trung,Điện thoại,2,8160000,6600000,16320000,3120000
9496,10/09/2023,9,Miền Nam,Chuột quang,1,192000,100000,192000,92000
9497,06/08/2023,8,Miền Trung,Điện thoại,4,7600000,6600000,30400000,4000000
9498,02/02/2023,2,Miền Bắc,Tai nghe,9,475000,250000,4275000,2025000
9499,14/10/2023,10,Miền Nam,Bàn phím,5,784000,500000,3920000,1420000
9500,01/07/2023,7,Miền Nam,Tai nghe,1,520000,250000,520000,270000
9501,04/10/2023,10,Miền Nam,Tai nghe,2,495000,250000,990000,490000
9502,01/12/2023,12,Miền Bắc,Tai nghe,5,520000,250000,2600000,1350000
9503,14/03/2023,3,Miền Bắc,Bàn phím,3,776000,500000,2328000,828000
9504,01/03/2023,3,Miền Nam,Bàn phím,4,784000,500000,3136000,1136000
9505,05/05/2023,5,Miền Bắc,Điện thoại,4,8080000,6000000,32320000,8320000
9506,04/01/2023,1,Miền Bắc,Điện thoại,7,8320000,6000000,58240000,16240000
9507,20/01/2023,1,Miền Bắc,Laptop Dell,3,14250000,12000000,42750000,6750000
9508,10/09/2023,9,Miền Nam,Tai nghe,1,515000,250000,515000,265000
9509,27/09/2023,9,Miền Bắc,Chuột quang,3,192000,100000,576000,276000
9510,08/08/2023,8,Miền Trung,Chuột quang,1,190000,110000,190000,80000
9511,09/06/2023,6,Miền Trung,Tai nghe,4,485000,275000,1940000,840000
9512,13/08/2023,8,Miền Bắc,Chuột quang,1,190000,100000,190000,90000
9513,28/07/2023,7,Miền Nam,Laptop Dell,2,15000000,12000000,30000000,6000000
9514,04/06/2023,6,Miền Trung,Bàn phím,4,768000,550000,3072000,872000
9515,25/09/2023,9,Miền Bắc,Laptop Dell,3,15600000,12000000,46800000,10800000
9516,18/12/2023,12,Miền Nam,Bàn phím,8,768000,500000,6144000,2144000
9517,26/08/2023,8,Miền Bắc,Tai nghe,3,520000,250000,1560000,810000
9518,25/11/2023,11,Miền Trung,Tai nghe,7,510000,275000,3570000,1645000
9519,20/09/2023,9,Miền Trung,Laptop Dell,3,14550000,13200000,43650000,4050000
9520,10/02/2023,2,Miền Nam,Tai nghe,7,490000,250000,3430000,1680000
9521,03/01/2023,1,Miền Trung,Điện thoại,4,8320000,6600000,33280000,6880000
9522,22/01/2023,1,Miền Trung,Chuột quang,5,200000,110000,1000000,450000
9523,25/11/2023,11,Miền Bắc,Tai nghe,1,500000,250000,500000,250000
9524,28/04/2023,4,Miền Nam,Chuột quang,3,200000,100000,600000,300000
9525,16/11/2023,11,Miền Bắc,Laptop Dell,1,14400000,12000000,14400000,2400000
9526,10/02/2023,2,Miền Trung,Tai nghe,7,475000,275000,3325000,1400000
9527,18/10/2023,10,Miền Trung,Tai nghe,5,510000,275000,2550000,1175000
9528,02/10/2023,10,Miền Nam,Laptop Dell,2,15150000,12000000,30300000,6300000
9529,08/11/2023,11,Miền Nam,Tai nghe,3,515000,250000,1545000,795000
9530,12/05/2023,5,Miền Nam,Chuột quang,3,190000,100000,570000,270000
9531,17/03/2023,3,Miền Nam,Chuột quang,5,208000,100000,1040000,540000
9532,25/04/2023,4,Miền Trung,Điện thoại,2,7920000,6600000,15840000,2640000
9533,26/03/2023,3,Miền Nam,Laptop Dell,2,15000000,12000000,30000000,6000000
9534,23/02/2023,2,Miền Bắc,Laptop Dell,3,15450000,12000000,46350000,10350000
9535,02/09/2023,9,Miền Trung,Điện thoại,5,7920000,6600000,39600000,6600000
9536,09/04/2023,4,Miền Bắc,Điện thoại,5,8160000,6000000,40800000,10800000
9537,08/02/2023,2,Miền Bắc,Bàn phím,5,768000,500000,3840000,1340000
9538,24/10/2023,10,Miền Nam,Chuột quang,4,190000,100000,760000,360000
9539,06/11/2023,11,Miền Nam,Laptop Dell,8,14250000,12000000,114000000,18000000
9540,25/08/2023,8,Miền Nam,Chuột quang,4,196000,100000,784000,384000
9541,11/10/2023,10,Miền Nam,Điện thoại,4,7680000,6000000,30720000,6720000
9542,28/12/2023,12,Miền Trung,Bàn phím,7,760000,550000,5320000,1470000
9543,11/03/2023,3,Miền Bắc,Tai nghe,4,505000,250000,2020000,1020000
9544,07/12/2023,12,Miền Trung,Laptop Dell,3,14400000,13200000,43200000,3600000
9545,27/04/2023,4,Miền Bắc,Điện thoại,4,7760000,6000000,31040000,7040000
9546,10/05/2023,5,Miền Trung,Chuột quang,2,194000,110000,388000,168000
9547,21/08/2023,8,Miền Trung,Tai nghe,1,495000,275000,495000,220000
9548,13/01/2023,1,Miền Nam,Chuột quang,9,196000,100000,1764000,864000
9549,20/10/2023,10,Miền Bắc,Bàn phím,2,800000,500000,1600000,600000
9550,20/04/2023,4,Miền Nam,Laptop Dell,2,15300000,12000000,30600000,6600000
9551,28/07/2023,7,Miền Nam,Điện thoại,3,8000000,6000000,24000000,6000000
9552,07/05/2023,5,Miền Bắc,Bàn phím,2,776000,500000,1552000,552000
9553,17/07/2023,7,Miền Nam,Điện thoại,1,8000000,6000000,8000000,2000000
9554,20/10/2023,10,Miền Bắc,Bàn phím,5,784000,500000,3920000,1420000
9555,02/10/2023,10,Miền Bắc,Tai nghe,1,515000,250000,515000,265000
9556,25/04/2023,4,Miền Nam,Tai nghe,3,520000,250000,1560000,810000
9557,27/02/2023,2,Miền Nam,Laptop Dell,5,14400000,12000000,72000000,12000000
9558,10/01/2023,1,Miền Trung,Chuột quang,1,190000,110000,190000,80000
9559,08/06/2023,6,Miền Bắc,Bàn phím,3,776000,500000,2328000,828000
9560,28/08/2023,8,Miền Bắc,Tai nghe,1,510000,250000,510000,260000
9561,05/12/2023,12,Miền Bắc,Chuột quang,1,190000,100000,190000,90000
9562,28/11/2023,11,Miền Bắc,Bàn phím,7,832000,500000,5824000,2324000
9563,20/03/2023,3,Miền Trung,Tai nghe,2,515000,275000,1030000,480000
9564,02/01/2023,1,Miền Nam,Chuột quang,8,208000,100000,1664000,864000
